url,type,domain,severity_rank
rightsideva.blogspot.com/2010/11/is-hockey-stick-prof-michael-mann.html,benign,blogspot.com,Low
caribou-canada.com/,benign,caribou-canada.com,Low
dictionary.sensagent.com/Sandro/en-en/,benign,sensagent.com,Low
http://superuser.com/questions/812639/troubleshooting-hardware-with-limited-resources,benign,superuser.com,Low
bartleby.com/100/437.html,benign,bartleby.com,Low
artloversnewyork.com/zine/the-bomb/2006/08/03/jason-rhoades-dead-at-41/,benign,artloversnewyork.com,Low
altpress.com/features/entry/exclusive_stream_blaqk_audios_afterdark,benign,altpress.com,Low
youtube.com/watch?v=N0ykm1v9xbU,benign,youtube.com,Low
fangraphs.com/blogs/index.php/wally-pipping-jason-heyward/,benign,fangraphs.com,Low
allstarpics.net/pic-gallery/mackenzie-foy-pics.htm,benign,allstarpics.net,Low
thedublinguide.com/,benign,thedublinguide.com,Low
dea.seattle.gov/self/,benign,seattle.gov,Low
sagedata.com/the_company/our-clients.html,benign,sagedata.com,Low
linkedin.com/pub/dir/kenneth/gilbert,benign,linkedin.com,Low
associatedcontent.com/article/5436606/largest_cities_in_north_dakota_2011.html,benign,associatedcontent.com,Low
http://nesn.com/2014/08/tom-brady-patriots-involved-in-competitive-situations-vs-redskins-video/,benign,nesn.com,Low
fcfighter.stores.yahoo.net/superbrawls.html,benign,yahoo.net,Low
narniafans.com/archives/12139,benign,narniafans.com,Low
faqs.ign.com/objects/142/14260594.html,benign,ign.com,Low
mma-core.com/videos/_Rampage_Jackson_Owns_Ariel_Helwani_On_Post_Fight_S?vid=10020847&tid=104,benign,mma-core.com,Low
evri.com/organization/kcwe-0x135a9c,benign,evri.com,Low
lepg.org/people.htm,benign,lepg.org,Low
music.yahoo.com/econochrist/,benign,yahoo.com,Low
articlesbase.com/basketball-articles/watch-gonzaga-basketball-online-bulldogs-games-live-stream-on-the-internet-3818221.html,benign,articlesbase.com,Low
1972topps.blogspot.com/2009/03/77-ron-theobald.html,benign,blogspot.com,Low
modot.mo.gov/kansascity/major_projects/Heart_of_America.htm,benign,mo.gov,Low
canadastop100.com/montreal/,benign,canadastop100.com,Low
http://slashdot.org/submission/2011137/the-optimum-attack-rate-for-ssh-bruteforce-1-per-10-seconds,benign,slashdot.org,Low
kevinmooremusic.com/,benign,kevinmooremusic.com,Low
ehow.com/facts_5552739_western-auto-company-history.html,benign,ehow.com,Low
merriam-webster.com/dictionary/cleric,benign,merriam-webster.com,Low
usl1.uslsoccer.com/home/398646.html,benign,uslsoccer.com,Low
http://perezhilton.com/2014-12-31-joe-jonas-mystery-woman-the-nice-guy-west-hollywood/?from=readmore_perezhilton&,benign,perezhilton.com,Low
blackjackinfo.com/blackjack-rules.php,benign,blackjackinfo.com,Low
bizjournals.com/stlouis/stories/2008/06/23/focus7.html,benign,bizjournals.com,Low
local.yahoo.com/info-19737823-ordway-building-supply-incorporated-ordway,benign,yahoo.com,Low
http://motthegioi.vn/xa-hoi/trung-quoc-lai-dua-gian-khoan-hai-duong-981-vao-bien-dong-188586.html,benign,motthegioi.vn,Low
