url,type,domain,tld,owner,e_count,has_A_and_T
http://torcache.net/torrent/9154FAAD712957FD02C9507EB9A583DF724A7683.torrent?title=[kickass.to]grand.theft.auto.v.reloaded,benign,torcache.net,net,Jewella Privacy LLC Privacy ID# 1183090,2,true
coffeyforjudge.com/,benign,coffeyforjudge.com,com,null,2,false
gigmasters.com/,benign,gigmasters.com,com,"Network Solutions, LLC",1,true
http://www.clinicatecma.es/index.html,defacement,clinicatecma.es,es,null,2,true
http://www.ayseteyze.com.tr/gunun-icinden.html,defacement,ayseteyze.com.tr,com.tr,"Mozaik ikram Hizmetleri Truzim Organizasyon San.Tic.Ltd.Şti
   Hidden upon user request
   Hidden upon user request
   Hidden upon user request",3,true
kansas-city-news.pro/2009/07/kansas-city-is-number-1-abandoned-city.html,benign,kansas-city-news.pro,pro,null,1,true
cduniverse.com/productinfo.asp?pid=8114106,benign,cduniverse.com,com,"Register.com - Network Solutions, LLC",2,false
collider.com/focus-features-seeking-a-friend-for-the-end-of-the-world/89762/,benign,collider.com,com,"GoDaddy.com, LLC",1,false
legacy.com/obituaries/roanoke/obituary.aspx?n=evelyn-alice-terry-slusher&pid=154726502,benign,legacy.com,com,"Network Solutions, LLC",1,false
http://zoetekroon.nl/wp-content/themes/simplo/js/jquery-1.4.2.min.js,malware,zoetekroon.nl,nl,null,2,false
http://www.identcode.cz/cs/trst-a15.php,defacement,identcode.cz,cz,SB:TT159-RIPE_XX,2,false
realgm.com/src_playerfile/1372/joel_anthony/,benign,realgm.com,com,Tucows Domains Inc.,1,false
amazon.com/Animated-Films-Don-Bluth/dp/0685503348,benign,amazon.com,com,MarkMonitor Inc.,0,false
http://techcrunch.com/2013/06/09/first-cut-pro-just-made-post-production-collaborative-video-editing-much-less-painful/,benign,techcrunch.com,com,MarkMonitor Inc.,1,false
http://maycanton.vn/index.php?option=com_content&view=article&id=6&Itemid=31,defacement,maycanton.vn,vn,null,0,true
http://peluqueriadeautor.com/index2.php?option=com_virtuemart&page=shop.pdf_output&showpage=shop.browse&pop=1&output=pdf&product_id=0&category_id=6&pop=1,defacement,peluqueriadeautor.com,com,REDACTED FOR PRIVACY,3,true
newbernnchotels.com/,benign,newbernnchotels.com,com,null,3,false
newyors.com,phishing,newyors.com,com,null,1,false
123people.ca/s/georges+arsenault,benign,123people.ca,ca,Bruce Lamb,2,false
commons.wikimedia.org/wiki/Category:1956_births,benign,wikimedia.org,org,"Wikimedia Foundation, Inc.",1,false
netglimse.com/celebs/pages/sylvia_earle/index.shtml,benign,netglimse.com,com,"NameCheap, Inc.",2,false
allmusic.com/album/fenix-tx-r423666,benign,allmusic.com,com,"All Media Network, LLC",0,false
stuffaboutnames.com/dennis/index.htm,benign,stuffaboutnames.com,com,null,1,true
http://us.diablo.net.login.xml.sc-ueo.in/login.html,phishing,sc-ueo.in,in,null,1,false
facebook.com/people/Catherine-Archer/1559547281,benign,facebook.com,com,"Meta Platforms, Inc.",1,false
slovenia.info/?cerkev=4914,benign,slovenia.info,info,null,1,false
http://mic.com/articles/97512/here-s-the-one-simple-reason-why-we-need-more-openly-bisexual-characters-on-television,benign,mic.com,com,"Amazon Registrar, Inc.",0,false
http://ecnavi.jp/redirect/?url=http://ad-4091.affit.jp/c.ts/35n.2/-/1g.html?mu=%user_id%,benign,ecnavi.jp,jp,null,1,false
kentucky.com/2011/11/14/1959369/oakland-and-alabama-tangle-in.html,benign,kentucky.com,com,"Network Solutions, LLC",1,false
youtube.com/watch?v=9FgXy7QyLDo,benign,youtube.com,com,MarkMonitor Inc.,1,false
onlinetickets.com/events/sports_nfl/houston_texans/tickets.html,benign,onlinetickets.com,com,"GoDaddy.com, LLC",2,false
aceshowbiz.com/news/view/w0006245.html,benign,aceshowbiz.com,com,"NameCheap, Inc.",1,false
en.wikipedia.org/wiki/William_Tummel,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
fisherpaykel.com/,benign,fisherpaykel.com,com,REDACTED FOR PRIVACY,2,false
uk.ask.com/wiki/Charles-Fran%C3%A7ois_Dupuis,benign,ask.com,com,MarkMonitor Inc.,0,false
http://3cf.ru/2015/07/20/cb-otozval-licenziu-y-gelendjik-banka/,malware,3cf.ru,ru,REGRU-RU,0,false
mylife.com/high-schools/ca/sacramento/luther-burbank-high-school/,benign,mylife.com,com,"Network Solutions, LLC",1,false
aaanimalcontrol.com/Professional-Trapper/county/IN-Allen-County-Animal-Services.htm,benign,aaanimalcontrol.com,com,"GoDaddy.com, LLC",0,true
makivik.org/makivik-corporation-and-the-kativik-regional-government-welcome-visit-of-minister-of-justice-yvon-marcoux-and-minister-for-native-affairs-for-quebec-geoffrey-kelley-to-nunavik/,benign,makivik.org,org,"Domains By Proxy, LLC",0,false
fleshspot.com/sites/arielrebel/,benign,fleshspot.com,com,REDACTED BY USER,1,false
http://boughtitsoldit.com/factfinancials,defacement,boughtitsoldit.com,com,null,0,false
http://mashable.com/category/spacex/2014/04/25/elon-musk-spacex-booster-stage-atlantic,benign,mashable.com,com,"CSC Corporate Domains, Inc.",1,false
txdot.lib.utexas.edu/,benign,utexas.edu,edu,null,2,true
jonathanturley.org/2011/04/01/army-sergeant-convicted-of-threatening-a-judge-due-to-one-line-in-a-song/,benign,jonathanturley.org,org,"Domains By Proxy, LLC",1,true
en.wikipedia.org/wiki/Vietnam_War,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
miningforthetruthinmelancthon.blogspot.com/,benign,blogspot.com,com,MarkMonitor Inc.,0,false
st-ives-ceramics.co.uk/potters.asp?view=Francoise%20Dufayard,benign,st-ives-ceramics.co.uk,co.uk,Realtime Register BV t/a Axidomains [Tag = AXIDOMAINS],2,true
youtube.com/watch?v=hekL0DCUxpk,benign,youtube.com,com,MarkMonitor Inc.,1,false
yourottawaregion.com/what's%20on/article/259704--ctv-s-dr-marla-shapiro-in-kemptville,benign,yourottawaregion.com,com,Postmedia Network Inc.,1,true
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0006315,benign,thecanadianencyclopedia.com,com,REDACTED FOR PRIVACY,3,true
yasni.com/naima+kamel/check+people,benign,yasni.com,com,REDACTED FOR PRIVACY,0,false
http://www.vfleberstadt.de/index.php?option=com_content&view=article&id=51&Itemid=55,defacement,vfleberstadt.de,de,null,3,true
bottomlinecom.com/kcnews/alexroleatkshbchanges.html,benign,bottomlinecom.com,com,"Network Solutions, LLC",1,false
http://www.evasteinberger.at/de/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5ldmFzdGVpbmJlcmdlci5hdC9kZS90dXJuaWVyZS0yMDEyLmh0bWw=,defacement,evasteinberger.at,at,Ammann Christoph Management Security GesmbH,4,true
amazon.com/David-Bowie-Reality-Tour/dp/B00064AEOC,benign,amazon.com,com,MarkMonitor Inc.,0,false
http://www.ant-u.com/index.php?option=com_content&view=article&id=58:l--r&catid=25,defacement,ant-u.com,com,Withheld for Privacy Purposes,0,true
allposters.co.uk/-st/Helene-Leveillee-Posters_c117522_.htm,benign,allposters.co.uk,co.uk,"Wal-Mart Stores, Inc.",1,true
bizjournals.com/kansascity/news/2010/12/08/bannister-mall-sites-latest-plan.html,benign,bizjournals.com,com,"CSC Corporate Domains, Inc.",0,false
myhugeclit.com/female/female-bodybuilders/,benign,myhugeclit.com,com,null,1,false
ckuik.com/Kabhi_Alvida_Na_Kehna,benign,ckuik.com,com,Edoms LLC,0,false
en.wikipedia.org/wiki/Joan_I_of_Navarre,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
http://nypost.com/2014/06/16/bridge-failures-snarled-metro-north-service-175-times-in-ct-last-year/,benign,nypost.com,com,MarkMonitor Inc.,0,false
http://engine32truck16.com/truck-16.html,defacement,engine32truck16.com,com,null,2,false
http://9779.info/%E5%B0%91%E5%84%BF%E7%A7%8D%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,malware,9779.info,info,null,0,false
scarlettjohansson.org/movies/themanwhowasntthere.htm,benign,scarlettjohansson.org,org,"Domains By Proxy, LLC",1,true
crossdresserclub.com/home/printthread.php?t=2851&page=3&pp=40,benign,crossdresserclub.com,com,"NameCheap, Inc.",2,false
http://apoiojur.com.br/index.html,defacement,apoiojur.com.br,com.br,Sensu Publica  es Juridicas Ltda,0,false
myspace.com/imusicidemontrealcho,benign,myspace.com,com,"GoDaddy.com, LLC",1,false
http://www.honarcinema.com/index.php?view=article&catid=1:latest-news&id=4366:2012-07-17-13-44-04&format=pdf&option=com_content&Itemid=1,defacement,honarcinema.com,com,null,1,false
broadwayworld.com/gallery.cfm?letter=a,benign,broadwayworld.com,com,DATA REDACTED,0,false
http://www.zibae.ir/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy56aWJhZS5pci9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD02NTM6MTM5MS0xMS0wOC0wOC00OC0yNyZjYXRpZD0xMjoxMzg5LTA5LTI5LTA3LTQzLTMw,defacement,zibae.ir,ir,null,1,false
engineering.com/Library/tabid/78/Default.aspx,benign,engineering.com,com,"Network Solutions, LLC",3,false
drscore.com/Georgia/Cardiology/search/William-Weintraub_10791399.html,benign,drscore.com,com,"Network Solutions, LLC",1,false
dvbs.eu.org/perrault/,benign,eu.org,org,REDACTED,1,false
http://www.lynnemarkham.com/sejeal.jpg,defacement,lynnemarkham.com,com,Whois Privacy Protection Service by onamae.com,1,false
http://www.eendrachthummelo.nl/index.php?option=com_contact&view=contact&id=6:karin-heijting&catid=12:contacts&Itemid=55,defacement,eendrachthummelo.nl,nl,null,3,true
sunlifebuilding-phil.com/,benign,sunlifebuilding-phil.com,com,Sun Life Assurance Company of Canada,1,false
italy-weather-and-maps.com/,benign,italy-weather-and-maps.com,com,GoDaddy Online Services Cayman Islands Ltd.,2,true
digital-copyright.ca/node/5337,benign,digital-copyright.ca,ca,REDACTED FOR PRIVACY,0,true
518fever.com/,benign,518fever.com,com,"GoDaddy.com, LLC",2,false
vaughnclark.com/,benign,vaughnclark.com,com,Hola Domains,0,false
manta.com/ic/mt6v6sz/ca/universite-du-quebec-a-montreal,benign,manta.com,com,Identity Protection Service,0,true
http://www.collectif-potager-wimmenau.fr/index.html?page_id=36&replytocom=21,defacement,collectif-potager-wimmenau.fr,fr,TLD Registrar Solutions Ltd,3,true
http://serverfault.com/questions/674326/remote-location-management-copy-and-install-large-software-updates-to-50-lan,benign,serverfault.com,com,"CSC Corporate Domains, Inc.",2,true
missouridairygoats.com/,benign,missouridairygoats.com,com,null,0,true
http://img010.hc360.cn/g1/M01/41/73/wKhQMVHabJKEHondAAAAAFmPcEE181.jpg,malware,hc360.cn,cn,李国胜,0,false
en.wikipedia.org/wiki/2000_Oakland_Athletics_season,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
vitals.com/doctors/Dr_Vanoy_Smith.html,benign,vitals.com,com,"GoDaddy.com, LLC",0,true
owha.on.ca/news_release_helmet_recall_08.asp,benign,owha.on.ca,on.ca,Ontario Women's Hockey Association,0,false
robinhoodfilms.com/thecasinojob.htm,benign,robinhoodfilms.com,com,Porkbun LLC,0,false
smithgroup.com/?id=415,benign,smithgroup.com,com,"Network Solutions, LLC",0,false
http://9779.info/%E8%9D%8C%E8%9A%AA%E6%89%BE%E5%A6%88%E5%A6%88%E5%89%AA%E8%B4%B4%E7%94%BB/,malware,9779.info,info,null,0,false
hockeyfights.com/players/16890,benign,hockeyfights.com,com,"GoDaddy.com, LLC",1,false
http://boltamproperties.co.za/index.php?option=com_sobi2&sobi2Task=sobi2Details&catid=4&sobi2Id=84&Itemid=58,defacement,boltamproperties.co.za,co.za,null,2,true
findpeoplesearchonline.com/rhodeIslandpeoplesearch-RI/findpeoplerhodeIsland.html,benign,findpeoplesearchonline.com,com,Redacted for GDPR privacy,4,false
facebook.com/john.m.whitcomb,benign,facebook.com,com,"Meta Platforms, Inc.",1,false
http://www.pi4wag.nl/index.html,defacement,pi4wag.nl,nl,OVH,0,false
http://www.newstudy.net/community/Web_nMngr.aspx?acaidx=0&board_idx=360&pn=1&sflag=1&mflag=NOT&where=&keyword=,malware,newstudy.net,net,"TIME Education Co.,Ltd.",2,false
http://dyetr.com/index.php?option=com_content&view=article&id=65&Itemid=56,defacement,dyetr.com,com,null,1,false
http://www.e-komotini.gr/index.php?option=com_mtree&task=rss&type=listnew&cat_id=0,defacement,e-komotini.gr,gr,null,1,false
discountcheapaccessories.com/rubies-costume-co/best-buy-rubies-costume-co-womens-secret-wishes-tarzan-hunter-jane-costume.html,benign,discountcheapaccessories.com,com,null,3,true
cartoonhalloffame.org/2005/12/iwerks-ub.html,benign,cartoonhalloffame.org,org,Privacy service provided by Withheld for Privacy ehf,1,true
ohwy.com/mo/m/mocity.htm,benign,ohwy.com,com,"GoDaddy.com, LLC",0,false
aveleyman.com/ActorCredit.aspx?ActorID=3389,benign,aveleyman.com,com,Tucows Domains Inc.,2,false
fraser.stlouisfed.org/publications/holc/,benign,stlouisfed.org,org,"Domains By Proxy, LLC",1,false
u.tv/Sport,benign,u.tv,tv,UTV Limited,0,false
http://www.ic-delta.ru/portfolio/item/8,defacement,ic-delta.ru,ru,null,1,true
audiorecordingschool.com/blog/category/game-audio/,benign,audiorecordingschool.com,com,"GoDaddy.com, LLC",1,false
en.wikipedia.org/wiki/Bryan_Fogarty,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
direct.imagedepositgateway.com/sendpoint/,benign,imagedepositgateway.com,com,MarkMonitor Inc.,3,true
guardian.co.uk/football/2011/mar/27/international-friendly-brazil-scotland,benign,guardian.co.uk,co.uk,"GoDaddy.com, LLC. [Tag = GODADDY]",0,false
en.wikipedia.org/wiki/Edward_L._Beach,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
linkedin.com/pub/dir/richard/geary,benign,linkedin.com,com,MarkMonitor Inc.,1,false
familytreeassistant.com/surnames/Carpenter-family-tree.html,benign,familytreeassistant.com,com,REDACTED FOR PRIVACY,2,true
http://rt.com/in-vision/nepal-earthquake-aftermath-ruins/nepal-besi-earthquake-dhading/,benign,rt.com,com,ANO TV-Novosti,0,false
http://www.ibericoscalama.es/index.php?option=com_mailto&tmpl=component&link=55059afb44966eaabd75597a284a0e2a573f91fc,defacement,ibericoscalama.es,es,null,2,false
http://www.vco.org.au/professional-development.1,defacement,vco.org.au,org.au,null,0,false
investing.businessweek.com/research/stocks/private/snapshot.asp?privcapId=857569,benign,businessweek.com,com,"CSC Corporate Domains, Inc.",3,false
http://mahshov.com/index.php?option=com_content&view=article&id=21&Itemid=19,defacement,mahshov.com,com,CommuniGal Communication Ltd.,0,false
local.yahoo.com/info-14553240-ymca-fort-myers,benign,yahoo.com,com,MarkMonitor Inc.,0,false
http://web.de/magazine/unterhaltung/adel/royal-baby-2/daily-kate-augen-royalen-baby-bauch-30205922,benign,web.de,de,null,2,false
isthisyour.name/directory/fullnames/ma~batten.htm,benign,isthisyour.name,name,null,1,true
youtube.com/watch?v=mODdgpExRig,benign,youtube.com,com,MarkMonitor Inc.,1,false
http://www.musimagen.com/index.php?option=com_content&view=category&layout=blog&id=1&Itemid=30&limitstart=20,defacement,musimagen.com,com,GDPR Masked,1,false
dirtyhippiesoaps.com/?p=ingredientkey.html,benign,dirtyhippiesoaps.com,com,null,1,true
pul.se/Web-Rumblings-Buffalo-Bills-Links-12-29-Aaron-Carter-6ZW6eaHH8EZS,benign,pul.se,se,(not shown),1,false
russmeyer.com/,benign,russmeyer.com,com,"Network Solutions, LLC",2,false
hockeydb.com/ihdb/stats/pdisplay.php?pid=115417,benign,hockeydb.com,com,GDPR Redacted,1,false
bleacherreport.com/articles/895379-texas-football-5-things-we-learned-from-the-longhorns-loss-vs-oklahoma-state,benign,bleacherreport.com,com,"The Bleacher Report, Inc.",3,true
http://www.thetunes.nl/tour/details/5-koninginnedag-2010,defacement,thetunes.nl,nl,Tool Domains OOD,2,false
usidentify.com/l/ehle,benign,usidentify.com,com,"GoDaddy.com, LLC",1,false
bellingram.co.uk/properties/sale?area=Argyll+%26+Bute,benign,bellingram.co.uk,co.uk,Darren Summers t/a Hostworld Internet [Tag = EZEE],1,false
chacha.com/question/how-tall-is-john-mayberry-jr,benign,chacha.com,com,"Alibaba Cloud Computing (Beijing) Co., Ltd.",0,false
classmates.com/directory/college/Le%20Moyne%20College?org=17044951,benign,classmates.com,com,"CSC Corporate Domains, Inc.",1,true
poptower.com/chelsea-peretti-picture-35640.htm,benign,poptower.com,com,"GoDaddy.com, LLC",1,false
cduniverse.com/productinfo.asp?pid=7707999,benign,cduniverse.com,com,"Register.com - Network Solutions, LLC",2,false
vancouveradvertising.blogspot.com/,benign,blogspot.com,com,MarkMonitor Inc.,0,false
http://anvari.co/index.php?option=com_morfeoshow&task=view&gallery=3&Itemid=683,defacement,anvari.co,co,Above.com Domain Privacy,0,false
en.wikipedia.org/wiki/Lise_St-Denis,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
forums.corvetteforum.com/great-lakes/2935112-west-mich-covered-bridge-fallasburg-cruise-sat-oct-22-a.html,benign,corvetteforum.com,com,"GoDaddy.com, LLC",2,false
en.wikipedia.org/wiki/List_of_H_postal_codes_of_Canada,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
genforum.genealogy.com/wyatt/all.html,benign,genealogy.com,com,MarkMonitor Inc.,2,false
flyfreedomaircharter.com/,benign,flyfreedomaircharter.com,com,null,3,true
flickr.com/photos/caseymckinnon/3121023513/,benign,flickr.com,com,"GoDaddy Corporate Domains, LLC",0,false
pipl.com/directory/people/Beryl/Anthony,benign,pipl.com,com,"GoDaddy.com, LLC",0,false
imdb.com/title/tt0409847/,benign,imdb.com,com,MarkMonitor Inc.,0,false
stubhub.com/gilles-villeneuve-circuit-event-tickets/details/?venue_config_ID=7454,benign,stubhub.com,com,MarkMonitor Inc.,0,false
fightingsioux.com/,benign,fightingsioux.com,com,"GoDaddy.com, LLC",0,false
thesubversivesounds.blogspot.com/2007/02/buggs-beetle-beat.html,benign,blogspot.com,com,MarkMonitor Inc.,0,false
gamestats.com/objects/055/055042/,benign,gamestats.com,com,"CSC Corporate Domains, Inc.",1,true
http://www.711100.com/app/member/SportOption.php?uid=guest&langx=gb,malware,711100.com,com,REDACTED FOR PRIVACY,0,false
facebook.com/maryseouellet.83,benign,facebook.com,com,"Meta Platforms, Inc.",1,false
videosurf.com/calcutta-india-242151,benign,videosurf.com,com,Privacy service provided by Withheld for Privacy ehf,1,false
nikon.bungie.org/,benign,bungie.org,org,"Domains By Proxy, LLC",1,false
http://www.mariettachurchofgod.com/get-connected/missionsmarietta.html,defacement,mariettachurchofgod.com,com,null,1,true
facebook.com/KCURKansasCity,benign,facebook.com,com,"Meta Platforms, Inc.",1,false
gojukarate.biz,phishing,gojukarate.biz,biz,null,1,true
faqs.org/patents/app/20110047854,benign,faqs.org,org,"Advameg, Inc.",0,false
knac.com/article.asp?ArticleID=4653,benign,knac.com,com,Whois Privacy Service,0,false
http://schertzauto.com/wp-content/plugins/gravityforms/css/formsmain.min.css?ver=1.9.11,malware,schertzauto.com,com,GKG.NET Domain Proxy Service,1,true
lifeskate.com/skate/2010/09/nbc-sports-announces-2010-grand-prix-of-figure-skating-schedule.html,benign,lifeskate.com,com,Identity Protection Service,2,true
http://www.bissfest-marburg.de/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5iaXNzZmVzdC1tYXJidXJnLmRlL3Rlcm1pbmUuaHRtbA==,defacement,bissfest-marburg.de,de,null,2,true
en-gb.facebook.com/matthew.mulligan,benign,facebook.com,com,"Meta Platforms, Inc.",1,false
huskers.com/ViewArticle.dbml?DB_OEM_ID=100&ATCLID=68185,benign,huskers.com,com,"NameCheap, Inc.",1,false
http://nguyentandung.org/vu-viec-tranh-go-sua-o-ha-noi-xu-ly-cham-do-doi-interpol-tra-loi.html,benign,nguyentandung.org,org,"Domains By Proxy, LLC",1,true
http://zeitfeist.de/youtube/91-hip-hop/631-kool-savas-der-beste-tag-meines-lebens.html,defacement,zeitfeist.de,de,null,3,false
high-schools.com/schools/100696/notre-dame-de-sion.html,benign,high-schools.com,com,"GoDaddy.com, LLC",0,false
prosdyuqnsdwxm.intend-incredible.ru,phishing,intend-incredible.ru,ru,null,3,false
accesshollywood.com/denis-ohare,benign,accesshollywood.com,com,MarkMonitor Inc.,1,false
a2zyp.com/Government+Offices-County/NJ.php,benign,a2zyp.com,com,"GoDaddy.com, LLC",0,false
http://gawker.com/report-north-korean-defense-minister-executed-for-slee-1704127405/module/,benign,gawker.com,com,Identity Protection Service,1,false
http://www.tpsofficefurniture.co.uk/reception-waiting-room.1,defacement,tpsofficefurniture.co.uk,co.uk,Fasthosts Internet Ltd [Tag = LIVEDOMAINS],2,false
http://udn.com/news/story/7321/900837-%E9%AB%98%E9%9B%842%E8%AD%B0%E5%93%A1%E7%95%B6%E9%81%B8%E7%84%A1%E6%95%88%E4%B9%8B%E8%A8%B4-1%E5%AF%A9%E9%A7%81%E5%9B%9E,benign,udn.com,com,"Network Solutions, LLC",0,false
amazon.com/Asian-American-Actors-Histories-Television/dp/0786407301,benign,amazon.com,com,MarkMonitor Inc.,0,false
en.wikipedia.org/wiki/Notre-Dame-de-Gr%C3%A2ce%E2%80%94Lachine,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
rentalboatcharters.com/264,benign,rentalboatcharters.com,com,null,2,true
wn.com/2011_IFAF_World_Cup,benign,wn.com,com,"NameCheap, Inc.",0,false
myspace.com/cinemalamour,benign,myspace.com,com,"GoDaddy.com, LLC",1,false
rollingstone.com/rockdaily/index.php/2009/04/13/pearl-jam-beastie-boys-dave-matthews-band-headlining-san-franciscos-outside-lands-festival,benign,rollingstone.com,com,"CSC Corporate Domains, Inc.",1,false
2.statcan.ca/census-recensement/2006/dp-pd/prof/92-595/p2c.cfm?TPL=INDX&LANG=E,benign,statcan.ca,ca,Geoff Worthing,0,true
blackle.com/,benign,blackle.com,com,"GoDaddy.com, LLC",1,false
https://twitter.com/share?text=%D0%A4%D0%BE%D1%82%D0%BE%D0%BF%D0%BE%D0%B4%D0%B1%D0%BE%D1%80%D0%BA%D0%B0+%D0%B7%D0%B0+29.04.2015&url=http%3A%2F%2Ffishki.net%2Fphoto%2F1517170-fotopodborka-za-29042015.html%2Fgallery-1952358%2F,benign,twitter.com,com,"CSC Corporate Domains, Inc.",1,false
hobartcorp.com/Contact-Us/,benign,hobartcorp.com,com,MarkMonitor Inc.,0,true
ipesbd.com/,benign,ipesbd.com,com,null,1,false
oregoncraftsmanllc.com,phishing,oregoncraftsmanllc.com,com,null,1,true
http://skat-vviztmhc.pepespizza.com/skat.dk/personlige-oplysninger.html,phishing,pepespizza.com,com,"GoDaddy.com, LLC",2,false
madhatters.me.uk/2010/03/07/sarah-phillips-autumn/,benign,madhatters.me.uk,me.uk,Tool Domains EOOD t/a Edoms.com [Tag = EDOMS],2,true
http://www.tirs-online.de/aktionen/demos-a-kundgebungen/312-aktionstage-gegen-den-versuchstierhandel-durch-klm-air-france,defacement,tirs-online.de,de,null,2,false
videosurf.com/wallace-beery-212797,benign,videosurf.com,com,Privacy service provided by Withheld for Privacy ehf,1,false
http://creditmaster.eu/7416077659/241250503/,phishing,creditmaster.eu,eu,Albert Schimmel | Buymyname.com,3,true
cfreference.net/,benign,cfreference.net,net,"Privacy Protect, LLC (PrivacyProtect.org)",5,false
linkedin.com/pub/janelle-rudie/a/330/a13,benign,linkedin.com,com,MarkMonitor Inc.,1,false
borealpress.com/,benign,borealpress.com,com,"NameCheap, Inc.",2,false
en.wikipedia.org/wiki/Ryan_(film),benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
http://kotaku.com/the-classic-pc-games-you-must-play-1246823468/1440923931/@kirkhamilton,benign,kotaku.com,com,Kotaku USA LLC,0,true
usageorge.com/Wallpapers/Commercial/CHOM.html,benign,usageorge.com,com,Privacy service provided by Withheld for Privacy ehf,2,false
http://www.mgth.fi/etusivu-ryhmaen-artikkelit/36-uutiset-ajankohtaista/81-verkkokauppa-avattu,defacement,mgth.fi,fi,Ohjelmatoimisto-tuotantopalvelut Huviputki Tmi,0,false
http://atwiki.jp/wiki/%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3%E3%82%BA%E3%83%89%E3%82%B0%E3%83%9E%20%E3%81%8F%E3%81%88%E3%81%99%E3%81%A8,benign,atwiki.jp,jp,null,0,true
http://www.egejewelry.com/index.php?option=com_rsgallery2&page=inline&gid=1&limit=1&limitstart=12,defacement,egejewelry.com,com,REDACTED FOR PRIVACY,4,false
mpma28.com/page/page/2271350.htm,benign,mpma28.com,com,Withheld for Privacy Purposes,0,false
http://www.cuxhaven.cc/index.php?option=com_flippingbook&view=book&id=6&page=12&Itemid=67,defacement,cuxhaven.cc,cc,null,1,false
http://yyydy.com/a/bjl/index.html,defacement,yyydy.com,com,Gname 124 Inc,0,false
canadagazette.gc.ca/archives/p1/2002/2002-01-19/html/parliament-parlement-eng.html,benign,canadagazette.gc.ca,gc.ca,null,2,true
en.wikipedia.org/wiki/KREV,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
http://distrimarsanitarios.soydg.com/wp-content/themes/jay/178bccdcc72168f6eaeec8c4b3b336fe/,phishing,soydg.com,com,Bluehost Inc.,0,false
http://www.shaborooz.ir/index.php?option=com_contact&view=contact&id=1&Itemid=3,defacement,shaborooz.ir,ir,null,0,false
answers.com/topic/joseph-o-neill,benign,answers.com,com,"Whois Privacy Protection Service, Inc.",1,false
readerfeedback.labs.wikimedia.org/wiki/California_State_Route_78,benign,wikimedia.org,org,"Wikimedia Foundation, Inc.",1,false
yatedo.com/s/Linda+Lee,benign,yatedo.com,com,Privacy service provided by Withheld for Privacy ehf,1,true
http://www.qmcweb.com.br/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=10&catids=38|34&Itemid=1&lang=pt,defacement,qmcweb.com.br,com.br,null,1,false
http://otomoto.pl/oferta/honda-jazz-jazz-1-2-klima-i-rej-05-2014-km-10-000-ID4pa1I9.html,benign,otomoto.pl,pl,Corporation Service Company,0,false
http://www.kristall-zell.at/index.php/nl/preise/winter.html,defacement,kristall-zell.at,at,Appartement Kristall Langegger-Hollaus KG,1,true
motherboard.ie/,benign,motherboard.ie,ie,Blacknight Solutions,2,true
servericer.wellsfarg0t.com.aquisites.net,phishing,aquisites.net,net,null,2,true
http://www.romanovski.se/art/performances/3-performances/25-tomato-peel-with-hiroko-tsuchimoto-2011-pori,defacement,romanovski.se,se,(not shown),1,false
http://www.gottadanceonline.com/index.php/login?task=lostPassword,defacement,gottadanceonline.com,com,Tucows Domains Inc.,2,true
timesofindia.indiatimes.com/topic/Colin-Ferguson-(actor),benign,indiatimes.com,com,Tucows Domains Inc.,1,true
montreal.about.com/od/sportsrecreation/ss/olympic_divers_8.htm,benign,about.com,com,MarkMonitor Inc.,0,true
edperformance.com/,benign,edperformance.com,com,"GoDaddy.com, LLC",3,false
port-montreal.com/,benign,port-montreal.com,com,"GoDaddy.com, LLC",1,true
youtube.com/watch?v=d8IlHHK7oZ8,benign,youtube.com,com,MarkMonitor Inc.,1,false
4shared.com/audio/vhD02W-g/01_Hatenai_Sora.html,benign,4shared.com,com,null,1,false
en.wikipedia.org/wiki/Category:Silent_films,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
http://www.jnpiraq.net/index.php?option=com_content&view=article&id=507:2010-02-08-08-46-15&catid=7:2009-02-14-18-17-11&Itemid=12,defacement,jnpiraq.net,net,null,1,true
morgancole.com/,benign,morgancole.com,com,"GoDaddy.com, LLC",1,false
